452.66,20.25,57.76,1016.28,77.76
463.96,12.74,44.03,1007.62,97.64
442.38,23.26,59.21,1017.71,67.16
446.29,19.62,58.79,1017.59,87.39
429.15,28.46,73.67,1005.67,71.21
430.94,27.24,71.25,1000.5,86.28
433.61,27.07,77.95,1012.34,76.64
460.45,14.51,49.83,1006.27,91.65
440.38,31.31,67.48,1009.71,57.06
476.12,7.32,39.42,1026.15,76.51
434.02,26.38,70.47,1007.36,76.91
435.14,31.13,67.45,1015.02,41.34
448.46,22.46,58.49,1011.5,70.54
437.06,28.9,68.84,1011.64,64.44
440.94,22.18,59.39,1014.82,85.31
453.19,24.13,45.61,1012.63,71.36
466.63,15.73,38.73,1002.48,76.91
457.0,16.88,56.89,1014.01,82.1
446.64,22.54,63.91,1012.15,84.91
437.55,30.05,56.9,1007.02,41.96
440.08,31.09,59.57,1010.67,60.5
432.53,29.45,68.24,1007.45,32.81
445.77,22.21,61.5,1008.34,76.22
447.16,20.62,68.12,1012.33,79.88
448.92,22.06,43.43,1010.46,58.01
437.65,34.1,73.03,1014.01,41.26
465.48,13.87,45.08,1024.42,81.69
452.75,19.3,44.9,1008.89,70.55
459.09,18.05,56.03,1020.69,77.87
446.17,26.53,69.71,1009.88,76.26
460.94,15.24,44.45,1020.56,66.13
467.65,17.94,37.2,1012.64,68.11
471.38,7.71,40.71,1021.53,95.48
463.47,18.2,52.72,1025.87,54.26
487.8,5.72,40.81,1025.78,92.46
442.64,25.23,58.82,1010.9,70.47
460.35,16.61,50.9,1013.18,85.26
431.33,27.55,64.96,999.73,57.34
445.44,24.25,74.93,1013.07,69.31
449.07,23.45,51.95,1005.23,76.17
461.07,15.78,43.99,1022.19,83.7
454.71,18.73,40.12,1013.19,74.12
459.95,16.29,53.82,1014.97,73.15
474.32,10.22,45.01,1018.27,93.62
459.59,17.85,45.64,1020.11,82.94
442.98,30.26,59.22,1013.18,61.08
455.02,20.77,52.05,1012.22,45.61
461.2,15.46,44.88,1017.52,93.32
432.89,29.53,77.54,1010.39,66.13
430.8,28.08,73.17,1011.19,73.1
455.71,17.98,53.29,1018.29,83.46
463.61,16.74,38.01,1022.63,69.19
468.6,15.75,39.39,1014.38,76.29
435.5,33.24,74.34,1002.58,45.05
428.54,34.63,74.33,1011.7,31.45
438.92,29.23,75.6,1017.72,52.26
444.19,24.9,58.49,1011.06,65.14
470.79,14.62,42.86,1015.56,84.5
464.86,14.53,39.0,1016.48,76.36
466.87,15.09,43.13,1015.71,54.36
455.32,19.69,56.65,1020.86,73.41
455.22,21.06,62.91,1011.92,75.52
425.74,31.49,69.13,1009.33,53.9
439.66,23.21,73.42,1010.34,88.29
430.05,33.63,70.4,1004.02,53.6
477.75,11.62,41.54,1019.94,66.43
433.16,27.51,71.32,1007.59,80.02
428.96,33.72,74.33,1011.4,37.51
444.7,26.93,56.9,1006.25,77.79
442.43,22.83,65.18,1012.24,79.74
485.89,6.72,38.91,1016.89,90.47
464.86,9.97,41.62,1013.99,96.02
442.95,22.22,66.05,1016.15,80.58
448.83,20.55,65.46,1013.87,58.09
452.82,19.21,58.49,1011.7,91.29
490.91,3.99,39.9,1009.74,96.81
447.95,22.05,61.27,1019.6,58.83
435.94,31.85,73.21,1000.98,72.2
433.13,29.96,67.83,1008.0,44.05
464.59,15.7,42.99,1007.51,76.05
426.82,29.93,71.85,1008.43,66.64
467.29,13.92,44.47,1029.36,70.86
440.27,29.79,62.66,1008.5,48.51
460.22,15.83,45.01,1013.39,81.9
467.46,14.41,43.13,1016.32,59.55
454.84,20.19,66.86,1012.97,64.7
451.5,15.75,47.45,1009.86,86.68
448.69,12.68,45.01,1013.86,83.26
488.0,7.04,39.37,1019.37,69.11
450.06,19.97,59.14,1016.05,70.58
464.3,14.56,41.76,1023.82,85.36
439.29,23.17,62.39,1008.04,89.42
478.47,10.6,41.17,1018.38,87.92
434.47,25.63,69.89,1015.17,77.42
449.47,20.09,63.94,1020.82,74.16
451.38,18.11,43.43,1008.65,73.3
457.85,18.81,45.01,1015.28,65.91
467.34,9.62,41.01,1019.43,97.99
442.5,25.3,59.43,1009.15,58.3
457.26,19.5,52.72,1025.21,50.21
466.3,13.32,44.9,1007.72,78.64
461.86,16.16,25.88,1009.58,72.24
452.7,21.32,59.8,1016.26,76.26
430.86,32.25,77.54,1010.46,54.57
445.26,23.92,63.21,1012.52,86.51
467.83,14.84,38.91,1013.78,69.27
473.85,11.06,36.71,1021.67,80.44
465.64,18.41,42.04,1011.69,64.88
455.87,15.77,41.79,1007.96,80.69
442.22,26.39,66.05,1018.24,61.27
473.31,9.68,41.48,1018.24,71.04
441.83,20.45,69.45,1012.53,91.81
464.64,13.01,41.58,1020.82,78.41
471.63,12.59,40.03,1018.76,85.4
448.43,24.2,60.95,1014.82,59.42
435.73,25.01,66.56,1009.68,64.94
460.1,20.58,39.53,1005.68,62.09
444.57,21.2,59.39,1014.04,85.06
450.08,22.53,62.39,1007.84,86.4
475.48,9.47,36.54,1007.93,77.65
449.6,21.08,44.05,1008.13,72.52
457.6,20.3,44.9,1008.25,64.08
434.1,26.93,75.23,1010.19,62.12
467.21,13.55,40.71,1019.13,75.44
425.19,31.92,69.13,1000.77,58.91
481.29,9.23,42.44,1014.34,94.2
432.45,30.46,66.75,1017.81,54.48
437.99,26.92,62.44,1011.09,70.8
442.42,24.78,58.46,1016.82,67.5
449.59,20.82,52.84,1004.13,79.42
465.98,12.99,42.34,1018.04,96.25
430.22,26.2,74.67,1016.69,84.38
438.87,26.11,62.44,1010.68,72.59
461.08,17.37,41.23,998.79,68.44
432.24,30.8,73.17,1010.51,51.93
446.72,23.49,47.45,1008.46,66.18
473.56,10.15,41.14,1025.5,91.54
449.54,26.03,69.68,1011.61,60.75
440.22,24.37,68.14,1005.22,59.27
440.63,26.76,48.41,1010.53,47.38
444.38,25.53,62.96,1019.81,59.7
431.59,27.89,73.21,1001.32,85.88
460.14,17.01,50.9,1013.23,82.03
437.83,27.31,68.14,1005.73,50.74
478.3,10.33,40.6,1015.0,88.62
427.76,31.46,66.54,1002.86,53.75
458.01,18.02,53.16,1013.41,82.84
467.0,15.21,43.56,1012.92,56.61
451.21,20.08,58.79,1017.32,81.59
468.64,14.04,44.21,1021.93,86.12
468.57,16.44,43.96,1013.66,76.31
484.08,9.0,41.54,1018.83,79.61
469.13,13.3,50.59,1019.38,92.96
459.47,19.94,44.9,1008.52,74.69
430.31,29.29,73.18,1012.4,66.65
451.89,19.46,60.07,1014.81,66.61
444.16,26.63,61.47,1008.18,69.0
471.27,14.16,39.28,1015.63,77.29
462.42,15.64,44.21,1020.17,83.28
474.49,8.9,39.96,1026.31,95.46
426.5,31.8,69.05,1000.77,49.82
428.91,26.14,71.98,1005.98,82.45
482.19,7.71,40.77,1021.93,87.04
433.65,27.24,66.75,1017.78,69.6
456.44,20.73,41.1,1001.86,47.51
447.13,22.95,63.94,1013.87,80.37
466.31,17.67,43.96,1011.68,82.13
471.86,12.54,44.03,1007.05,84.03
440.89,23.8,48.6,1002.43,67.32
452.84,12.51,49.83,1008.61,94.27
491.25,4.24,39.9,1009.28,96.74
448.79,20.21,59.14,1016.0,70.38
481.83,10.67,45.0,1022.99,85.91
469.23,12.53,43.56,1014.8,74.05
448.82,23.25,63.78,1016.01,72.01
441.51,22.41,70.98,1005.67,95.03
447.49,23.07,57.5,1015.7,75.47
460.91,15.11,45.01,1014.35,65.03
442.11,29.31,64.84,1010.49,53.97
434.41,22.95,66.54,1004.53,88.06
467.8,11.39,43.72,1010.91,98.83
442.62,24.41,52.3,1006.28,70.33
475.91,9.96,41.55,1002.59,65.86
440.47,26.52,63.94,1018.23,42.41
466.02,15.37,41.96,1011.58,96.76
443.03,24.01,50.16,1004.22,75.32
442.24,22.27,50.05,1007.1,89.34
465.66,19.23,41.67,1012.53,48.86
448.68,22.66,61.27,1019.29,55.43
442.56,24.26,69.51,1013.43,53.23
439.93,24.14,62.66,1007.33,73.27
450.65,22.69,64.45,1012.82,45.03
430.63,26.88,73.56,1004.85,94.36
447.09,23.23,60.32,1016.73,78.35
477.52,9.95,41.82,1033.09,69.44
436.79,30.65,65.18,1012.51,42.32
469.44,11.48,36.18,1017.03,61.62
439.15,24.35,66.49,1012.48,62.12
469.23,14.01,42.99,1007.12,69.69
442.9,25.98,60.95,1014.5,48.01
453.94,17.73,43.72,1009.33,76.68
443.25,27.47,70.72,1009.97,74.62
445.31,22.94,61.5,1008.25,73.45
452.2,17.65,62.1,1019.63,84.3
443.41,22.12,47.93,1005.5,84.47
445.76,26.8,58.84,1001.2,65.03
450.96,21.22,59.15,1014.68,59.71
470.06,13.74,38.73,1004.34,82.82
469.56,12.47,38.25,1012.74,82.89
462.6,14.46,53.82,1016.55,68.11
470.85,15.87,45.0,1021.92,40.0
474.03,11.21,41.06,1021.75,77.0
430.81,31.45,68.27,1007.56,64.79
450.17,19.47,58.79,1016.8,87.26
482.46,7.69,36.24,1013.08,88.37
468.87,14.07,42.99,1007.57,96.05
447.03,23.84,49.21,1013.6,47.63
468.8,17.32,44.34,1019.52,56.24
440.68,24.86,60.77,1016.85,71.24
443.67,21.69,69.94,1010.7,80.8
438.01,24.66,66.49,1010.83,70.06
448.97,22.28,58.12,1014.54,83.27
474.56,11.95,39.82,1013.4,92.51
434.12,28.47,69.23,1013.18,40.73
449.91,20.74,58.12,1015.43,77.88
451.13,20.84,59.8,1016.96,75.05
428.88,28.17,72.43,1007.37,68.92
480.7,7.76,37.7,1014.82,76.47
431.5,28.92,72.43,1007.03,66.14
443.41,21.04,54.2,1012.26,85.61
439.8,25.34,59.39,1014.02,73.58
444.67,24.98,60.32,1015.63,57.19
439.65,26.44,59.15,1013.35,60.71
451.9,17.85,48.14,1017.16,86.68
466.38,14.86,44.71,1018.3,49.46
463.06,13.82,42.32,1016.32,81.19
448.2,23.31,68.63,1014.73,51.57
460.06,14.85,44.63,1020.67,75.76
444.46,23.47,60.77,1017.19,75.36
444.86,23.27,68.28,1005.01,74.83
444.81,24.82,59.27,1012.76,72.34
440.52,27.42,65.74,1013.43,69.42
439.96,26.05,73.88,1005.67,82.08
438.93,32.96,73.03,1013.56,54.03
428.94,31.17,69.51,1010.51,43.11
471.56,11.62,39.72,1018.4,68.06
463.71,13.78,43.22,1011.31,69.7
439.3,31.41,64.44,1013.84,49.49
427.95,31.7,69.13,1000.29,46.27
443.06,24.23,59.04,1011.91,71.79
467.33,17.58,39.63,1004.84,80.43
462.59,13.78,40.73,1017.55,94.28
453.96,20.92,57.76,1017.22,75.86
440.98,29.27,66.85,1011.11,63.25
481.87,8.62,42.49,1009.06,86.93
453.4,21.08,52.05,1012.28,45.25
435.09,29.03,69.51,1009.8,47.04
468.35,15.43,40.89,1010.63,73.03
438.09,30.49,64.44,1013.43,51.73
441.21,27.04,48.41,1008.57,60.73
437.55,29.0,70.72,1009.51,67.72
446.7,20.87,63.31,1012.27,79.51
427.25,33.95,68.14,1002.33,48.98
474.16,10.26,39.13,1010.94,87.78
461.82,14.74,43.99,1023.13,86.31
442.07,24.05,70.4,1006.83,92.35
458.74,22.08,41.54,1014.21,73.73
465.13,18.64,43.79,1016.01,51.17
494.24,4.49,40.27,1012.01,76.5
472.41,13.2,40.83,1007.75,94.98
446.2,21.01,51.19,1008.44,81.49
453.27,18.87,60.07,1015.15,70.91
485.27,5.0,40.64,1021.05,94.84
453.86,22.61,54.42,1014.74,75.87
483.59,9.52,40.96,1023.48,86.49
473.57,9.04,40.11,1023.3,76.32
441.29,25.18,47.93,1002.92,60.33
451.75,19.8,57.25,1010.84,88.9
438.11,23.81,73.17,1012.13,86.13
454.51,18.67,44.06,1017.13,77.18
477.14,10.35,39.82,1013.33,94.78
479.78,7.95,37.49,1009.32,80.8
442.65,23.63,71.29,1008.01,70.07
471.6,14.38,44.84,1024.59,81.68
466.16,7.33,41.16,1023.17,92.43
442.36,24.96,60.84,1018.13,59.51
482.85,10.5,40.8,1024.06,76.05
450.71,20.27,57.76,1016.66,75.76
428.67,31.2,68.24,1005.71,34.84
445.41,24.66,57.43,1013.17,71.82
455.51,20.48,60.29,1017.16,72.1
471.86,14.12,42.86,1011.84,88.29
479.66,5.81,45.87,1009.63,94.38
437.39,22.59,70.32,1007.07,74.39
454.15,21.06,50.59,1016.42,66.12
483.17,8.16,39.3,1019.39,85.38
427.87,32.46,74.33,1012.61,37.07
478.43,9.33,42.49,1008.93,82.59
453.55,18.12,44.63,1001.26,89.72
469.79,14.56,45.51,1015.39,69.84
441.81,26.96,65.34,1015.05,46.93
444.85,22.19,70.02,1011.03,82.49
451.84,22.01,49.39,1019.6,75.8
465.82,16.18,41.66,1010.01,65.62
444.98,25.16,60.23,1011.21,68.31
449.07,19.81,66.54,1013.88,80.09
437.02,27.81,64.69,1006.59,71.75
445.0,22.7,63.56,1014.32,71.76
441.68,24.86,63.47,1011.5,71.78
476.18,11.17,40.27,1009.54,74.56
491.4,6.87,40.07,1017.91,57.64
454.16,19.11,60.29,1017.1,76.62
455.52,19.1,56.53,1020.18,76.38
432.07,27.96,68.51,1007.26,63.21
440.31,26.52,43.77,1011.49,46.98
433.73,25.89,74.22,1007.43,81.55
442.31,22.06,59.21,1012.84,87.06
482.98,7.92,36.08,1021.01,81.84
468.51,14.24,39.52,1018.22,77.19
435.48,25.59,73.5,1011.19,81.52
448.8,21.1,62.66,1011.19,83.49
482.36,10.17,41.46,1020.01,84.86
431.55,28.59,80.18,1011.36,89.18
425.14,29.67,71.98,1005.16,67.75
445.47,23.74,63.9,1014.73,81.9
435.89,25.67,68.3,1017.16,74.19
485.26,7.9,43.79,1016.14,83.05
441.0,27.94,63.07,1010.75,38.57
454.2,26.22,49.82,1015.48,55.8
440.6,25.69,59.07,1006.89,82.34
428.44,29.79,68.24,1009.19,65.49
432.21,25.95,73.77,1001.35,92.67
472.16,8.66,41.01,1022.51,98.55
452.75,21.32,45.01,1012.23,59.94
440.26,22.75,59.39,1015.4,81.41
449.2,25.41,66.49,1014.06,51.09
442.39,26.89,49.16,1003.84,41.22
449.54,20.31,45.87,1007.89,73.7
449.9,21.86,58.49,1010.88,76.79
433.21,28.44,77.54,1011.73,77.3
468.66,13.84,42.18,1015.74,79.76
443.84,25.57,44.05,1005.79,65.14
440.33,24.1,68.08,1012.73,65.24
486.36,6.92,43.13,1018.26,89.23
430.85,29.5,71.14,1011.27,52.81
453.4,17.1,62.1,1020.39,93.63
469.12,12.88,44.71,1018.73,51.95
458.73,18.7,66.51,1015.14,79.23
431.57,30.3,73.67,1005.57,58.74
442.66,26.65,58.41,1013.53,65.83
464.31,14.95,42.74,1027.66,66.71
441.24,22.91,61.86,1012.8,92.69
473.84,11.74,40.6,1013.91,90.57
425.91,31.4,66.54,1003.55,57.73
429.41,31.12,69.13,1009.61,56.54
449.01,22.69,49.21,1012.64,46.83
442.58,29.05,64.84,1011.1,51.39
434.54,28.36,68.08,1013.34,42.82
436.32,24.01,60.84,1018.83,63.82
476.62,9.11,40.64,1020.68,86.91
434.03,28.36,69.88,1007.75,84.17
468.43,12.39,49.83,1007.6,92.43
483.38,7.64,40.81,1026.67,95.24
480.32,10.29,41.46,1020.84,89.03
436.17,30.2,56.9,1006.89,42.69
444.85,20.76,57.25,1011.01,90.31
442.6,24.75,52.84,1005.47,69.61
454.75,18.93,44.06,1017.58,68.23
434.45,28.93,72.99,1007.23,64.41
483.38,8.83,41.92,1031.8,78.97
441.94,27.28,44.89,1009.02,49.9
439.16,24.26,47.93,1003.87,70.44
444.73,22.26,69.04,1010.48,84.33
440.75,26.05,65.27,1013.69,56.46
449.73,17.9,67.71,1004.3,89.59
431.36,28.52,64.96,1005.9,70.79
445.87,25.87,67.79,1011.16,79.88
467.33,15.42,37.85,1009.89,85.8
454.47,20.37,60.08,1017.44,76.33
473.76,13.9,42.86,1030.82,71.89
454.25,20.07,49.21,1012.34,56.8
429.86,32.15,69.98,1013.3,55.13
428.69,29.64,69.51,1012.13,44.65
437.18,26.1,74.16,1009.42,85.4
438.15,26.03,70.32,1008.81,71.35
438.9,25.57,59.43,1008.88,61.19
446.05,26.1,62.91,1012.44,60.91
471.47,11.49,39.22,1016.35,53.11
432.47,24.28,71.98,1006.34,90.45
475.33,11.46,44.85,1014.3,63.24
473.42,12.8,44.34,1016.52,86.73
455.81,18.13,39.72,1002.75,58.85
453.99,19.5,65.12,1015.53,73.87
461.29,18.4,40.79,1006.18,92.36
438.59,22.7,60.84,1019.15,71.48
483.56,6.07,38.91,1019.25,83.39
431.76,32.69,72.86,1003.57,56.84
469.52,14.33,42.86,1010.82,88.59
430.07,30.35,69.51,1009.95,39.24
445.31,26.91,70.02,1010.75,59.48
452.6,19.41,46.63,1013.23,86.28
457.74,17.89,44.78,1010.03,53.78
477.5,11.46,38.91,1012.34,77.37
464.07,12.82,41.58,1020.37,81.06
450.97,20.77,51.3,1013.89,88.72
437.65,29.8,69.34,1009.36,64.74
453.96,19.69,56.65,1020.82,71.54
474.35,12.09,40.6,1013.85,85.72
457.55,18.99,56.65,1020.46,77.16
441.14,22.17,70.47,1011.07,82.57
448.06,28.77,58.33,1013.73,36.6
439.36,26.04,52.84,1005.68,65.18
437.88,23.55,73.18,1011.85,87.97
482.16,9.39,39.66,1019.22,75.33
440.26,28.08,64.44,1013.02,64.34
440.52,28.41,66.91,1008.22,57.93
426.55,32.02,67.83,1007.77,53.31
427.06,33.96,68.94,1006.93,47.39
481.58,9.88,40.0,1021.4,92.06
435.76,28.23,62.26,1010.88,60.86
479.62,8.66,44.68,1022.99,95.45
430.12,32.57,78.92,1011.6,66.47
471.43,6.9,40.71,1021.78,94.8
467.88,13.41,54.3,1016.48,79.28
432.84,30.38,74.16,1007.44,74.77
459.89,18.68,53.29,1018.16,75.01
448.49,17.69,65.46,1013.72,67.28
449.88,20.98,43.77,1010.67,62.73
474.71,12.36,40.56,1022.11,72.99
470.28,13.7,42.86,1030.68,79.77
434.05,26.92,67.25,1017.74,61.68
433.53,29.48,73.21,1000.67,79.35
477.56,9.77,44.68,1023.37,91.4
460.07,22.45,41.54,1012.69,70.89
474.93,9.51,38.38,1022.77,73.82
474.99,11.6,40.69,1015.51,86.55
470.89,12.88,42.74,1026.25,74.54
469.94,14.24,39.58,1011.17,70.45
428.76,27.62,72.43,1007.54,71.33
470.95,9.76,40.71,1020.88,91.82
442.65,21.98,55.97,1009.12,89.51
441.44,23.39,63.94,1010.54,89.94
435.27,23.32,69.13,1010.75,91.84
427.21,27.14,70.32,1007.08,73.08
430.62,32.09,69.4,1003.1,56.91
456.71,14.07,40.78,1024.67,72.66
473.06,12.07,39.99,1009.7,93.27
444.94,25.62,60.29,1017.81,51.24
439.86,26.17,48.6,1002.59,61.41
473.17,14.82,44.58,1020.13,74.88
474.93,9.27,42.02,1004.29,95.05
446.45,24.43,47.45,1007.68,65.18
471.0,17.81,45.0,1022.32,43.84
436.47,25.04,70.36,1006.56,75.91
444.65,22.44,63.47,1012.02,91.08
437.55,30.07,70.98,1007.74,75.68
437.7,23.09,69.71,1009.75,91.35
465.33,13.92,41.16,1003.83,88.69
459.46,15.03,40.66,1016.58,84.08
468.85,13.64,43.71,1024.41,84.46
484.78,7.64,42.28,1008.46,84.29
453.99,20.47,58.16,1016.97,68.6
427.35,28.63,66.56,1005.88,64.73
467.22,13.78,44.47,1027.94,71.09
459.0,16.64,43.14,1019.03,82.88
446.41,20.94,68.12,1012.43,78.2
438.7,25.21,59.21,1013.19,62.85
467.83,14.28,43.02,1012.97,49.44
462.25,14.36,41.26,1021.16,73.43
476.81,11.41,40.1,1014.27,91.17
466.86,18.19,41.85,1014.93,61.37
463.86,14.23,46.18,1017.39,87.29
443.29,23.83,71.37,1002.04,64.78
431.96,27.14,71.32,1007.8,87.99
442.3,25.55,58.95,1017.12,51.84
448.15,22.85,47.43,1008.13,66.36
482.55,9.29,39.04,1022.72,74.29
455.3,16.73,58.59,1015.02,89.61
435.67,30.27,64.69,1006.3,53.69
464.58,15.34,36.99,1007.87,94.59
441.46,26.12,63.94,1017.97,44.81
462.5,16.36,39.99,1008.91,72.48
464.58,18.19,43.96,1011.87,79.68
479.0,10.39,40.96,1023.51,84.73
442.64,26.53,65.61,1014.29,50.9
464.95,15.99,39.63,1006.09,89.92
433.82,28.32,71.32,1008.02,78.82
483.38,7.92,41.66,1014.84,76.12
442.19,22.95,67.79,1009.89,91.69
476.91,10.18,43.5,1022.84,88.7
454.72,22.35,54.42,1012.46,75.01
443.71,22.84,59.39,1014.61,80.36
459.72,15.62,41.76,1023.82,66.17
475.13,11.68,40.55,1022.21,85.76
434.65,25.79,75.6,1017.46,75.63
446.4,21.6,43.43,1010.28,61.87
471.42,12.0,39.96,1011.73,77.77
428.75,28.28,69.48,1008.56,61.3
436.06,27.36,48.6,1003.18,54.93
477.8,10.35,40.27,1005.09,92.42
437.38,30.07,69.82,1010.39,57.53
442.11,21.84,59.39,1015.77,88.12
493.3,7.28,40.67,1020.16,72.7
442.25,26.6,63.07,1011.97,61.3
463.3,14.1,42.18,1015.05,78.25
445.68,24.43,58.05,1011.88,71.39
444.87,21.52,66.51,1015.32,72.85
481.61,7.55,43.65,1019.09,61.71
432.59,27.71,70.32,1008.63,64.05
470.67,12.12,41.17,1017.68,78.72
446.37,21.16,65.48,1016.99,72.79
442.6,25.42,66.05,1016.74,68.92
459.4,16.71,46.18,1011.61,95.82
459.01,16.64,53.82,1015.13,68.24
444.02,21.47,60.77,1018.06,85.73
492.06,3.99,39.64,1011.53,83.58
449.57,23.75,60.29,1017.36,64.04
435.74,27.4,77.24,1007.65,78.13
441.46,23.42,58.79,1009.74,81.54
437.22,27.0,71.25,1002.66,70.59
447.36,19.82,57.85,1011.58,97.23
443.48,24.94,62.96,1019.76,58.44
429.41,30.71,68.24,1006.15,34.15
493.87,4.56,40.27,1011.13,80.24
447.7,24.39,51.86,1014.92,59.98
471.26,11.27,40.62,1017.03,61.94
469.29,12.09,38.25,1013.61,81.28
447.3,22.44,63.86,1020.0,64.83
462.11,20.56,43.79,1015.85,45.7
446.18,23.38,48.78,1019.03,78.69
452.52,20.55,48.98,1016.1,63.89
464.58,13.48,46.18,1018.15,88.38
481.69,7.74,42.49,1009.07,90.11
447.37,22.05,48.14,1015.81,69.94
430.66,27.18,71.06,1008.16,86.32
470.07,11.91,41.49,1019.69,96.39
478.07,8.95,36.18,1014.08,76.94
482.21,6.81,37.49,1010.74,88.25
476.6,8.51,42.32,1015.08,84.89
483.72,6.5,38.68,1017.8,62.9
428.35,31.16,67.45,1014.69,32.25
441.28,23.35,71.85,1009.32,73.48
462.28,18.28,44.71,1016.99,33.71
467.01,10.07,40.92,1021.43,97.15
436.21,29.76,57.19,1008.59,51.1
440.94,27.65,48.41,1008.54,58.25
488.98,3.6,35.19,1018.73,99.1
434.59,26.86,70.47,1007.18,72.38
446.35,19.89,50.78,1008.85,92.97
461.14,14.86,43.14,1019.21,99.14
472.17,13.26,45.51,1015.99,69.82
426.97,26.86,71.14,1007.11,76.61
452.41,19.79,60.1,1010.47,84.04
477.85,9.96,42.03,1017.78,82.39
469.64,14.48,40.83,1009.42,81.74
430.69,30.74,79.05,1005.78,73.19
467.1,12.27,49.83,1007.75,92.02
439.06,29.73,67.25,1017.64,37.79
445.8,21.38,60.84,1017.94,82.83
470.67,13.56,39.52,1016.61,78.35
456.72,18.85,44.63,1009.06,84.75
461.81,13.75,40.66,1016.41,93.31
443.98,23.55,65.94,1011.76,58.44
443.7,25.76,74.87,1010.18,65.15
436.89,24.62,72.43,1007.97,84.36
469.67,13.44,39.39,1012.93,84.29
456.5,18.07,63.31,1016.65,72.81
447.16,19.59,66.54,1012.73,85.84
471.96,9.82,39.96,1024.72,97.69
478.82,9.26,44.68,1023.22,91.44
441.77,23.17,51.19,1009.5,76.15
452.71,20.77,45.87,1008.07,76.22
441.51,25.11,56.89,1013.33,67.31
459.97,18.55,41.1,1002.02,65.16
439.77,25.09,69.68,1012.18,91.33
432.51,29.76,73.56,1008.07,84.85
471.24,14.93,42.44,1012.65,86.8
438.62,22.9,67.25,1017.74,74.53
464.12,13.0,48.79,1017.14,85.23
471.26,11.31,42.02,1001.18,94.86
470.63,17.53,42.24,1016.9,60.95
468.19,12.88,43.8,1023.19,59.18
471.65,12.35,44.2,1017.81,82.49
487.08,6.76,39.22,1013.91,77.0
442.37,27.21,64.05,1010.08,76.69
478.52,10.42,39.35,1015.21,89.75
475.51,11.46,39.3,1019.53,76.86
448.02,22.93,63.13,1011.6,77.09
448.85,19.89,51.43,1007.38,91.79
453.26,24.97,68.61,1011.0,55.04
460.57,13.45,41.16,1022.04,82.96
444.16,21.62,50.05,1007.2,92.9
445.07,22.56,48.92,1010.7,51.63
428.41,27.87,70.79,1003.96,72.17
434.45,23.54,70.32,1010.89,80.76
432.31,27.35,69.48,1008.51,65.81
472.31,12.55,39.58,1010.68,76.9
470.02,5.82,40.78,1024.82,96.01
477.38,9.63,40.27,1009.96,81.03
471.47,10.75,45.01,1018.73,93.16
443.19,23.79,58.59,1013.94,72.5
430.12,26.44,71.77,1006.68,81.45
464.15,14.39,44.84,1023.55,91.14
494.87,5.07,40.07,1019.32,66.17
441.76,22.88,69.45,1014.02,65.13
480.99,8.73,41.92,1029.41,89.72
449.27,23.39,64.63,1020.45,58.22
435.04,28.16,70.98,1008.51,72.12
457.64,13.25,41.62,1010.8,77.81
434.32,32.73,69.88,1007.86,46.95
465.7,16.3,38.73,1001.79,73.45
483.08,6.08,35.79,1011.08,90.59
474.7,13.39,44.58,1016.5,79.26
437.12,24.24,68.3,1018.03,81.51
442.96,25.61,47.43,1008.62,54.51
443.13,23.56,60.77,1017.93,76.34
470.88,13.18,40.03,1017.75,82.29
440.7,27.71,75.23,1010.21,59.75
433.32,29.65,74.9,1003.22,71.09
427.53,28.59,69.84,1003.79,67.31
445.41,21.23,68.08,1012.82,74.57
472.81,10.69,36.71,1022.08,83.28
437.87,26.66,64.27,1012.83,58.88
445.33,28.14,51.43,1012.16,52.67
441.3,25.45,57.32,1011.7,47.09
432.6,29.91,76.86,998.59,72.41
479.89,9.68,41.44,1015.19,87.34
452.19,18.06,52.08,1003.73,100.09
479.87,9.3,40.56,1022.64,76.14
469.61,13.64,34.03,1018.32,62.2
435.78,23.51,70.04,1011.02,81.39
429.91,28.61,69.84,1004.24,67.74
459.72,21.03,44.78,1007.99,36.82
476.58,7.55,41.04,1027.03,83.32
479.66,10.28,41.46,1018.44,85.23
447.16,25.58,64.45,1011.07,61.47
449.7,22.99,60.95,1015.14,69.86
448.56,22.89,48.98,1014.55,48.21
490.23,6.86,41.17,1020.12,79.14
437.16,24.58,56.9,1007.08,68.24
485.23,5.75,42.07,1004.24,78.23
448.65,24.6,63.78,1017.25,60.33
428.61,28.88,71.98,1005.37,74.24
463.58,14.57,37.86,1022.44,68.82
481.14,9.66,40.05,1015.78,89.06
433.74,28.81,69.23,1013.14,39.18
462.46,13.87,49.83,1006.76,89.14
456.69,19.76,48.92,1010.48,46.57
432.66,30.62,66.75,1017.68,53.68
463.21,15.62,41.23,992.89,83.99
445.26,25.96,63.77,1013.24,65.43
429.87,27.17,67.45,1015.67,49.03
440.07,26.2,65.18,1011.42,47.82
440.57,28.68,61.86,1011.78,62.67
481.83,9.53,41.44,1018.01,80.09
468.43,12.86,44.77,1018.75,74.73
438.23,29.27,64.69,1006.85,55.79
447.77,21.39,52.3,1009.52,88.67
463.09,15.8,53.82,1015.87,68.48
482.98,4.97,42.85,1014.02,88.78
431.19,26.94,73.21,1002.83,91.25
473.39,13.87,38.01,1022.61,84.22
455.37,20.31,49.69,1011.57,69.03
488.2,6.91,39.37,1019.58,71.02
448.19,24.35,58.79,1010.13,72.1
470.8,11.72,40.55,1021.54,85.13
